Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
4-November-2019,1750.00,1759.00,1716.20,1730.50,1733.351055806938159879,23868,1237,41371623.00,4246,17.79,42.80,-19.50
1-November-2019,1809.00,1809.00,1733.15,1741.60,1759.095512033266541701,46413,2405,81644900.00,11673,25.15,75.85,-67.40
31-October-2019,1785.50,1815.00,1779.10,1806.75,1801.843424708663376601,48226,1833,86895701.00,6240,12.94,35.90,21.25
30-October-2019,1781.00,1787.45,1765.00,1780.85,1774.900057977416415891,36221,619,64288655.00,1484,4.10,22.45,-0.15
29-October-2019,1771.00,1791.00,1755.00,1781.75,1774.743277927157174285,16364,914,29041899.00,2915,17.81,36.00,10.75
27-October-2019,1763.00,1780.00,1758.25,1767.15,1766.718623481781376518,3952,281,6982072.00,2421,61.26,21.75,4.15
25-October-2019,1780.00,1796.00,1754.75,1763.40,1776.547987130189123440,25486,2438,45277102.00,5595,21.95,41.25,-16.60
24-October-2019,1784.00,1792.20,1771.50,1789.75,1782.400646725949878738,12370,644,22048296.00,2796,22.60,20.70,5.75
23-October-2019,1768.00,1787.00,1763.75,1772.00,1776.750500730796297298,18473,894,32821912.00,3787,20.50,23.25,4.00
22-October-2019,1789.00,1803.25,1744.85,1767.20,1780.014353355313716254,80678,2250,143607998.00,6354,7.88,58.40,-21.80
18-October-2019,1751.00,1779.50,1738.10,1768.10,1763.336122602482136141,42544,1590,75019372.00,9528,22.40,41.40,17.10
17-October-2019,1700.00,1750.55,1689.60,1747.45,1728.400138408304498269,36125,1532,62438455.00,4301,11.91,60.95,47.45
16-October-2019,1718.20,1718.20,1694.65,1700.80,1703.267535221936070292,13202,765,22486538.00,2752,20.85,23.55,-17.40
15-October-2019,1730.00,1732.20,1709.40,1716.45,1718.513966480446927374,14678,827,25224348.00,3577,24.37,22.80,-13.55
14-October-2019,1706.10,1737.95,1706.10,1729.05,1722.322790529549972889,16599,1176,28588836.00,7781,46.88,31.85,22.95
11-October-2019,1704.50,1727.00,1700.55,1708.70,1711.496213066999583853,36045,1413,61690881.00,16617,46.10,26.45,4.20
10-October-2019,1712.20,1749.00,1691.20,1701.75,1720.795500967533863685,74416,2739,128054718.00,10650,14.31,57.80,-10.45
9-October-2019,1681.90,1735.70,1662.30,1723.20,1698.640282833104600513,33518,1559,56935025.00,5628,16.79,73.40,41.30
7-October-2019,1670.00,1698.70,1653.20,1681.90,1681.220951251200361520,35406,1555,59525309.00,4598,12.99,45.50,11.90
4-October-2019,1691.00,1699.00,1668.70,1673.65,1684.165162508110658880,16953,849,28551652.00,2231,13.16,30.30,-17.35
3-October-2019,1724.70,1738.25,1676.00,1687.25,1703.832903015566640764,39893,1487,67971006.00,6475,16.23,62.25,-37.45
1-October-2019,1725.50,1753.00,1724.90,1736.85,1737.948965157832042882,26864,1496,46688261.00,3818,14.21,28.10,11.35
30-September-2019,1789.75,1789.75,1714.00,1723.10,1730.723112365076489011,38633,2238,66863026.00,5162,13.36,75.75,-66.65
27-September-2019,1720.00,1762.35,1701.00,1754.70,1737.151414591609340180,41284,1597,71716559.00,6522,15.80,61.35,34.70
26-September-2019,1706.75,1727.65,1688.30,1720.20,1706.183537414965986394,22050,1372,37621347.00,4409,20.00,39.35,13.45
25-September-2019,1718.80,1719.40,1700.85,1706.75,1708.587581047381546134,20050,1175,34257181.00,5249,26.18,18.55,-12.05
24-September-2019,1735.00,1754.10,1701.65,1720.25,1721.911134400636044956,27671,1673,47647003.00,5501,19.88,52.45,-14.75
23-September-2019,1626.90,1770.00,1626.90,1733.05,1688.160630675368898978,56384,2907,95185249.00,9188,16.30,143.10,106.15
20-September-2019,1529.00,1649.00,1509.80,1624.60,1607.717388908785365988,217794,3782,350151201.00,143882,66.06,139.20,95.60
19-September-2019,1542.05,1545.80,1526.85,1529.70,1535.230420524691358024,20736,1092,31834538.00,4445,21.44,18.95,-12.35
18-September-2019,1560.00,1568.00,1530.00,1545.50,1545.676934838332508881,22237,1582,34371218.00,3148,14.16,38.00,-14.50
17-September-2019,1570.00,1576.00,1556.65,1561.50,1568.821455085374907201,13470,844,21132025.00,3629,26.94,19.35,-8.50
16-September-2019,1559.00,1575.00,1554.65,1570.05,1569.106023619449759187,15157,1064,23782940.00,3145,20.75,20.35,11.05
13-September-2019,1555.20,1570.00,1549.05,1566.20,1558.324926686217008797,28985,1173,45168048.00,2072,7.15,20.95,11.00
12-September-2019,1570.00,1579.45,1544.55,1551.20,1563.010246758678377248,23910,1326,37371575.00,4874,20.38,34.90,-18.80
11-September-2019,1560.00,1574.05,1558.70,1572.10,1568.870149351072849409,15333,832,24055486.00,2434,15.87,15.35,12.10
9-September-2019,1544.00,1564.30,1539.40,1559.75,1556.397001691119338178,43758,1639,68104820.00,9653,22.06,24.90,15.75
6-September-2019,1520.25,1544.20,1512.05,1540.95,1535.382878376447048735,13994,543,21486148.00,3540,25.30,32.15,20.70
5-September-2019,1535.40,1551.00,1516.55,1521.45,1523.066558561214712169,27134,1119,41326888.00,3290,12.12,34.45,-13.95
4-September-2019,1540.00,1547.20,1526.00,1540.90,1537.387601614776309240,18083,915,27800580.00,2009,11.11,21.20,0.90
3-September-2019,1539.95,1555.00,1531.85,1539.10,1544.922191392644193872,33878,1786,52338874.00,4018,11.86,23.15,-0.85
30-August-2019,1500.00,1545.75,1500.00,1541.45,1530.125111821086261980,39125,1704,59866145.00,6951,17.77,45.75,41.45
29-August-2019,1509.00,1515.00,1492.00,1505.45,1500.797669445293065072,22913,1029,34387777.00,2908,12.69,23.00,-3.55
28-August-2019,1519.00,1520.75,1502.30,1507.70,1511.054129975065492535,31683,1181,47874728.00,4580,14.46,18.45,-11.30
27-August-2019,1481.00,1514.60,1475.80,1509.10,1500.497265956443857829,42428,2042,63663098.00,9620,22.67,38.80,28.10
26-August-2019,1493.00,1495.65,1470.65,1475.80,1480.384678376939769889,24423,881,36155435.00,3689,15.10,25.00,-17.20
23-August-2019,1454.35,1485.20,1436.00,1481.80,1464.769712567052184428,32251,1371,47240288.00,6229,19.31,49.20,27.45
22-August-2019,1470.20,1474.45,1447.35,1457.60,1462.540049980270945679,22809,1581,33359076.00,7039,30.86,27.10,-12.60
21-August-2019,1470.05,1488.45,1468.20,1475.85,1479.178810426318498759,21369,939,31608572.00,3947,18.47,20.25,5.80
20-August-2019,1473.00,1483.80,1466.35,1471.75,1474.536936936936936936,26640,1037,39281664.00,3933,14.76,17.45,-1.25
19-August-2019,1473.20,1492.40,1465.00,1473.55,1475.180169135828121428,48127,1609,70995996.00,6434,13.37,27.40,0.35
16-August-2019,1456.00,1479.05,1450.00,1473.65,1469.747873385570172285,41733,1740,61336988.00,5627,13.48,29.05,17.65
14-August-2019,1437.25,1461.00,1429.65,1450.55,1449.019819294666278053,27448,1066,39772696.00,3184,11.60,31.35,13.30
13-August-2019,1421.00,1458.50,1420.65,1432.75,1442.725938582529725681,42724,1572,61639023.00,6955,16.28,37.85,11.75
9-August-2019,1444.00,1444.00,1406.80,1426.40,1420.981673868407342710,32631,1103,46368053.00,4149,12.71,37.20,-17.60
8-August-2019,1410.65,1435.00,1398.60,1427.80,1417.508493580759096260,35674,1133,50568198.00,5077,14.23,36.40,17.15
7-August-2019,1423.00,1444.05,1388.30,1400.10,1419.389362657091561938,71296,2620,101196784.00,7367,10.33,55.75,-22.90
6-August-2019,1360.00,1414.00,1360.00,1404.80,1392.352546916890080428,96234,2853,133991655.00,6985,7.26,54.00,44.80
5-August-2019,1320.00,1380.95,1285.20,1368.05,1342.577120238790474336,138699,5914,186214104.00,14547,10.49,95.75,48.05
2-August-2019,1280.00,1320.90,1280.00,1310.20,1297.237978545418757996,101610,1638,131812351.00,2525,2.48,40.90,30.20
1-August-2019,1309.25,1316.00,1293.30,1302.30,1305.295123973170547893,26538,933,34639922.00,3966,14.94,22.70,-6.95
31-July-2019,1295.95,1319.20,1264.10,1307.40,1292.677092861990616424,33889,1170,43807534.00,3659,10.80,55.10,11.45
30-July-2019,1307.00,1323.20,1293.25,1302.05,1311.986960113287703563,16948,625,22235555.00,4521,26.68,29.95,-4.95
29-July-2019,1320.10,1325.00,1300.00,1302.85,1311.295964269648480174,31122,976,40810153.00,5659,18.18,25.00,-17.25
26-July-2019,1300.75,1328.00,1295.05,1315.65,1314.753638081347167434,30167,890,39662173.00,5256,17.42,32.95,14.90
25-July-2019,1318.00,1318.00,1293.45,1300.75,1300.499022551141520631,28646,751,37254095.00,5671,19.80,24.55,-17.25
24-July-2019,1284.05,1315.90,1275.50,1307.25,1295.535949145111793073,22810,808,29551175.00,2432,10.66,40.40,23.20
23-July-2019,1280.00,1289.80,1251.60,1283.75,1273.866333948139307800,46085,1743,58706130.00,3187,6.92,38.20,3.75
22-July-2019,1275.00,1291.30,1263.55,1280.15,1279.505064791101257597,52322,1756,66946264.00,24673,47.16,27.75,5.15
19-July-2019,1343.00,1343.00,1283.05,1294.60,1309.552831675576665033,46951,1585,61484815.00,5388,11.48,59.95,-48.40
18-July-2019,1353.00,1359.15,1332.85,1340.85,1342.291043988888498189,28439,1065,38173415.00,2728,9.59,26.30,-12.15
17-July-2019,1368.95,1370.00,1358.00,1360.70,1363.583936235438381361,16310,612,22240054.00,2567,15.74,12.00,-8.25
16-July-2019,1340.20,1362.50,1337.40,1359.25,1352.755077473918143095,32398,1664,43826559.00,9327,28.79,25.10,19.05
15-July-2019,1344.00,1355.10,1329.00,1340.20,1341.531670362158167036,27060,986,36301847.00,7187,26.56,26.10,-3.80
12-July-2019,1348.00,1356.00,1330.00,1343.95,1345.181032298923369221,31580,1063,42480817.00,2911,9.22,26.00,-4.05
11-July-2019,1374.10,1374.10,1328.65,1343.05,1342.086851346078813889,76890,2540,103193058.00,8971,11.67,45.45,-31.05
10-July-2019,1387.80,1390.10,1362.25,1367.50,1374.648668717513524981,28281,1125,38876439.00,1764,6.24,27.85,-20.30
9-July-2019,1416.80,1416.80,1358.85,1388.65,1381.911828478138870465,78404,3159,108347415.00,8587,10.95,57.95,-28.15
8-July-2019,1438.00,1440.00,1407.20,1424.70,1420.835779101091734013,28212,902,40084619.00,4155,14.73,32.80,-13.30
5-July-2019,1457.05,1457.55,1442.85,1449.30,1448.985410334346504559,21385,650,30986553.00,3655,17.09,14.70,-7.75
