Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
13-November-2019,732.80,742.40,721.80,729.45,730.378325358851674641,20900,1258,15264907.00,5472,26.18,20.60,-3.35
11-November-2019,750.00,768.00,722.00,732.90,730.109308640256213882,14363,932,10486560.00,3988,27.77,46.00,-17.10
8-November-2019,752.45,752.45,733.30,735.30,739.221833955898301000,16598,658,12269604.00,7656,46.13,19.15,-17.15
7-November-2019,763.80,765.00,742.25,752.45,751.690698507462686567,41875,1240,31477048.00,12657,30.23,22.75,-11.35
6-November-2019,724.00,758.00,721.50,741.60,742.891596019887529893,153463,3589,114006373.00,16022,10.44,36.50,17.60
5-November-2019,720.00,724.75,709.40,721.90,716.393699837064751674,16571,667,11871360.00,5561,33.56,15.35,1.90
4-November-2019,740.00,740.75,719.20,721.35,728.613176930596285434,25575,1053,18634282.00,6050,23.66,21.55,-18.65
1-November-2019,744.00,763.00,735.35,737.90,746.449834696363319993,28735,1513,21449236.00,8259,28.74,27.65,-6.10
31-October-2019,737.00,743.75,729.60,740.75,738.011199788350456369,22679,663,16737356.00,9596,42.31,14.15,3.75
30-October-2019,720.00,741.00,720.00,733.85,729.102688959751788330,23206,861,16919557.00,8525,36.74,21.00,13.85
29-October-2019,705.00,723.30,698.70,719.05,711.624748490945674044,17892,958,12732390.00,6553,36.63,24.60,14.05
27-October-2019,707.00,710.55,703.15,706.75,707.865821573786175556,4181,286,2959587.00,2792,66.78,7.40,-0.25
25-October-2019,730.00,730.00,700.60,702.20,705.384376409279951896,19957,860,14077356.00,4433,22.21,29.40,-27.80
24-October-2019,718.00,725.00,707.60,713.70,716.290840415486307837,30711,843,21998008.00,7868,25.62,17.40,-4.30
23-October-2019,699.90,723.40,692.40,714.65,703.146687370600414078,38640,984,27169588.00,18752,48.53,31.00,14.75
22-October-2019,714.90,714.90,695.10,699.90,702.079423546203784704,21719,990,15248463.00,6629,30.52,19.80,-15.00
18-October-2019,714.70,729.50,713.40,717.40,720.311524647015110230,32296,1189,23263181.00,6882,21.31,16.10,2.70
17-October-2019,715.00,717.15,703.90,714.70,710.324704540413801844,31561,958,22418558.00,5638,17.86,13.25,-0.30
16-October-2019,692.15,713.20,692.10,706.05,706.351011235955056179,37825,1378,26717727.00,8567,22.65,21.10,13.90
15-October-2019,691.00,694.25,676.15,689.50,687.964287360029491728,21701,767,14929513.00,8878,40.91,18.10,-1.50
14-October-2019,693.00,696.55,688.50,691.30,690.347658369574090406,624757,1047,431299532.00,610669,97.74,8.05,-1.70
11-October-2019,681.10,694.70,680.00,691.10,688.504543924604510265,26739,680,18409923.00,12903,48.26,14.70,10.00
10-October-2019,675.00,682.00,672.50,679.80,677.759678806997418984,13948,533,9453392.00,4385,31.44,9.50,4.80
9-October-2019,670.65,675.00,658.30,672.45,667.792180113151980159,25806,1276,17233045.00,5225,20.25,16.70,1.80
7-October-2019,668.20,674.10,666.00,670.15,670.598461538461538461,17550,723,11769003.00,4241,24.17,8.10,1.95
4-October-2019,659.40,686.00,658.00,668.20,671.495541783286685325,50020,1669,33588207.00,7846,15.69,28.00,8.80
3-October-2019,679.50,680.40,656.05,660.15,664.260466759040399923,36807,1338,24449435.00,7496,20.37,24.35,-19.35
1-October-2019,695.00,695.00,673.80,679.50,681.886620185922974767,18072,963,12323055.00,3784,20.94,21.20,-15.50
30-September-2019,692.30,696.35,680.75,686.20,687.070976751827815657,24346,777,16727430.00,5558,22.83,15.60,-6.10
27-September-2019,682.05,694.70,680.55,691.75,689.714179393289869310,33591,1165,23168189.00,8286,24.67,14.15,9.70
