Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
24-July-2019,423.65,423.65,413.60,420.80,417.668332835969362379,40212,906,16795279.00,7906,19.66,10.05,-2.85
23-July-2019,422.65,427.50,418.25,424.20,424.041088340391133810,108863,1677,46162385.00,56180,51.61,9.25,1.55
22-July-2019,425.00,428.70,418.00,421.15,423.158920326368830511,189724,3238,80283403.00,73720,38.86,10.70,-3.85
19-July-2019,430.00,435.15,415.70,421.00,424.585775259495559766,700301,10776,297337843.00,133437,19.05,19.45,-9.00
18-July-2019,429.90,434.85,426.80,429.00,430.298009682625067240,70642,1548,30397112.00,21676,30.68,8.05,-0.90
17-July-2019,425.80,433.25,424.35,430.90,430.153899312171020764,154835,2631,66602879.00,47577,30.73,8.90,5.10
16-July-2019,408.20,426.80,407.55,424.80,415.507241804140749421,399348,3100,165931986.00,279759,70.05,19.25,16.60
15-July-2019,407.40,411.45,406.55,410.50,407.853967173675630331,252724,802,103074486.00,219000,86.66,4.90,3.10
12-July-2019,410.00,412.80,406.20,407.75,409.090082894990498746,72622,1402,29708940.00,31739,43.70,6.60,-2.25
11-July-2019,412.00,412.00,405.30,409.10,408.571932988902815566,65422,934,26729593.00,25863,39.53,6.70,-2.90
10-July-2019,406.35,410.60,404.90,409.65,408.722619797332111982,69868,1489,28556632.00,21213,30.36,5.70,3.30
9-July-2019,402.00,407.20,397.15,406.35,403.200921675512838904,55768,936,22485709.00,22196,39.80,10.05,4.35
8-July-2019,407.20,408.80,400.10,401.30,404.910461735054287660,474233,2130,192021903.00,394928,83.28,8.70,-5.90
5-July-2019,403.85,411.60,403.85,407.00,407.537389854080424177,368148,5811,150034075.00,252016,68.46,7.75,3.15
4-July-2019,408.00,408.00,401.20,403.10,404.154819072781477051,112034,1455,45279081.00,65686,58.63,6.80,-4.90
3-July-2019,404.00,410.05,402.85,408.65,408.594036980275859323,251215,2438,102644951.00,187923,74.81,7.20,4.65
2-July-2019,402.90,403.80,397.90,402.55,401.438281467074187274,28792,590,11558211.00,9887,34.34,5.90,-0.35
1-July-2019,403.00,405.00,399.85,401.95,402.518943425980682042,25365,519,10209893.00,9506,37.48,5.15,-1.05
28-June-2019,402.55,402.55,394.60,400.50,398.469117852649238081,35765,687,14251248.00,6526,18.25,7.95,-2.05
27-June-2019,395.00,402.65,395.00,401.05,399.692085106382978723,58750,1124,23481910.00,17913,30.49,7.65,6.05
26-June-2019,395.00,397.10,392.90,394.60,394.276757367970890535,206943,1480,81592815.00,165284,79.87,4.20,-0.40
25-June-2019,392.35,395.65,388.40,394.55,393.664247022609744962,374573,2841,147455998.00,313255,83.63,7.25,2.20
24-June-2019,389.40,396.40,388.15,392.25,391.724147829207032651,41805,729,16376028.00,9221,22.06,8.25,2.85
21-June-2019,388.00,393.80,386.40,392.40,389.997503677117289749,267193,1184,104204603.00,213061,79.74,7.40,4.40
20-June-2019,378.10,388.95,376.95,387.90,383.509550323702632001,205281,678,78727224.00,176093,85.78,12.00,9.80
19-June-2019,387.00,387.00,379.45,382.15,381.759117801081109153,231059,2487,88208880.00,157947,68.36,7.55,-4.85
18-June-2019,399.00,399.00,382.50,387.85,387.060340943852721154,179795,3494,69591514.00,53603,29.81,16.50,-11.15
17-June-2019,401.00,404.25,399.10,400.80,401.742821586839069993,32946,800,13235819.00,16193,49.15,5.15,-0.20
14-June-2019,407.75,408.45,400.00,400.95,403.710481088385395484,76223,1489,30772024.00,32368,42.46,8.45,-6.80
13-June-2019,409.95,410.10,406.10,408.55,408.301862264949513271,33078,595,13505809.00,10792,32.63,4.00,-1.40
12-June-2019,409.65,410.00,406.00,408.65,408.003870149801488005,29973,667,12229100.00,9392,31.33,4.00,-1.00
11-June-2019,410.00,414.00,407.00,409.65,410.686697324215492387,41969,757,17236110.00,16447,39.19,7.00,-0.35
10-June-2019,408.50,413.60,406.45,408.00,409.994399255690558876,108557,2094,44507762.00,37321,34.38,7.15,-0.50
7-June-2019,404.80,408.00,400.95,404.70,405.638511892786951206,64619,1015,26211955.00,18825,29.13,7.05,-0.10
6-June-2019,407.30,408.70,402.25,403.65,406.113118590405396104,58116,1135,23601670.00,20408,35.12,6.45,-3.65
4-June-2019,409.00,410.00,404.50,405.05,407.421130402659770964,70382,1040,28675114.00,23300,33.10,5.50,-3.95
3-June-2019,397.00,409.55,397.00,408.55,406.041774395026581064,103269,1743,41931528.00,45985,44.53,12.55,11.55
31-May-2019,395.00,403.00,395.00,396.90,398.416207237772123268,84888,1784,33820755.00,26037,30.67,8.00,1.90
30-May-2019,398.50,401.75,394.60,396.00,397.325064587120849679,41804,734,16609777.00,9856,23.58,7.15,-2.50
29-May-2019,396.10,400.50,391.30,398.65,395.034767492394611038,55224,1017,21815400.00,13134,23.78,9.20,2.55
28-May-2019,403.10,405.75,397.80,399.10,402.350528887457044673,74496,1094,29973505.00,30203,40.54,7.95,-4.00
