Month,Open Price,High Price,Low Price,Close Price,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
July-2018,29000.00,29067.90,26802.00,27820.95,60503,11732,1684899572.00,18938,31.30,2265.90,-1179.05
August-2018,27820.95,29440.00,26670.05,28021.50,63964,22217,1813549949.00,22235,34.76,2769.95,200.55
September-2018,28021.50,29799.95,23490.00,24165.25,125271,19544,3435504183.00,90356,72.13,6309.95,-3856.25
October-2018,24699.85,25010.05,20301.10,21829.10,200799,53052,4486226590.00,94611,47.12,4708.95,-2870.75
November-2018,21700.00,25300.00,21200.00,23405.20,101981,33613,2375939467.00,35736,35.04,4100.00,1705.20
December-2018,23307.00,24349.55,21810.85,23168.50,63911,20333,1488400643.00,24604,38.50,2538.70,-138.50
January-2019,23100.30,23320.00,18780.00,19003.75,137299,55002,2809607486.00,38165,27.80,4540.00,-4096.55
February-2019,19265.00,22000.00,19107.15,19899.55,130078,34328,2658589054.00,43442,33.40,2892.85,634.55
March-2019,19999.85,23341.15,19340.20,20538.10,160706,29474,3471015981.00,96922,60.31,4000.95,538.25
April-2019,20700.00,21600.00,19960.00,20313.05,62657,22435,1297497376.00,12292,19.62,1640.00,-386.95
May-2019,19997.00,21625.60,18222.00,19935.50,89189,33113,1793531209.00,13739,15.40,3403.60,-61.50
June-2019,19893.90,20355.15,18850.00,19137.85,43418,15583,858805679.00,8698,20.03,1505.15,-756.05
July-2019,19260.00,20272.80,15946.60,16350.15,80104,32568,1439035604.00,15548,19.41,4326.20,-2909.85
August-2019,16148.00,17730.00,15196.95,16260.35,137786,42342,2241707416.00,47220,34.27,2533.05,112.35
September-2019,16129.00,19510.75,15531.00,17777.35,136267,48844,2357659792.00,27539,20.21,3979.75,1648.35
October-2019,18117.95,22666.00,17589.25,22545.40,116142,38672,2331437695.00,25335,21.81,5076.75,4427.45
November-2019,22599.00,23427.75,20855.70,22890.85,72123,25580,1586567195.00,15742,21.83,2572.05,291.85
December-2019,22799.00,22874.00,20693.90,22512.70,56360,19318,1233458142.00,10401,18.45,2180.10,-286.30
January-2020,22400.00,22534.50,19810.00,20272.20,68442,26957,1427074324.00,14206,20.76,2724.50,-2127.80
February-2020,20312.20,20633.70,16347.10,16605.50,91210,30785,1732873091.00,40471,44.37,4286.60,-3706.70
March-2020,16611.15,18502.45,12950.00,13087.20,125481,46510,2016537676.00,45309,36.11,5552.45,-3523.95
April-2020,13200.00,14939.05,12460.00,14700.10,246934,38537,3363151355.00,173867,70.41,2479.05,1500.10
May-2020,14500.00,17000.00,12852.00,16555.55,98675,37831,1454638543.00,22435,22.74,4148.00,2055.55
June-2020,16945.00,18550.10,15451.00,18330.60,169759,65315,2941386479.00,36256,21.36,3099.10,1385.60
July-2020,18360.00,21732.50,17973.50,20639.05,168027,69295,3324326052.00,29355,17.47,3759.00,2279.05
August-2020,20630.20,22343.45,2073.70,2093.20,1015020,141239,4412652047.00,305035,30.05,20269.75,-18537.00
September-2020,2104.55,2259.50,2024.00,2200.85,1488220,148147,3215638983.00,457915,30.77,235.50,96.30
October-2020,2200.00,2302.60,2054.70,2083.90,2066329,77603,4552520676.00,1550341,75.03,247.90,-116.10
November-2020,2083.90,2724.90,2016.00,2536.70,1156359,114356,2807794550.00,382717,33.10,708.90,452.80
December-2020,2537.30,2609.15,2341.55,2530.15,801669,66480,1997327593.00,249724,31.15,267.60,-7.15
January-2021,2530.00,3035.50,2518.00,2744.85,1300076,96748,3659138007.00,332768,25.60,517.50,214.85
February-2021,2744.85,3018.80,2400.10,2497.50,2109475,125391,5778094302.00,521565,24.72,618.70,-247.35
March-2021,2515.00,2715.00,2496.30,2603.75,934483,83531,2449564326.00,346041,37.03,218.70,88.75
April-2021,2605.00,2649.20,2303.75,2421.05,858504,83256,2108457813.00,307188,35.78,345.45,-183.95
May-2021,2395.00,2709.20,2356.05,2676.55,597812,58574,1527051578.00,174262,29.15,353.15,281.55
June-2021,2630.00,2796.95,2630.00,2670.10,956731,64045,2609072814.00,609932,63.75,166.95,40.10
July-2021,2677.00,2764.75,2510.00,2531.50,539463,55365,1424765826.00,283708,52.59,254.75,-145.50
August-2021,2550.00,2767.95,2471.85,2679.50,1404598,113296,3660822908.00,781594,55.65,296.10,129.50
September-2021,2679.50,2995.35,2674.25,2791.95,1298677,87410,3676022831.00,479083,36.89,321.10,112.45
October-2021,2781.00,2958.00,2532.00,2583.90,1151978,71554,3181167521.00,529497,45.96,426.00,-197.10
