Month,Open Price,High Price,Low Price,Close Price,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
January-2014,896.75,898.00,823.00,830.85,5523918,262815,4775163631.00,1651620,29.90,75.00,-65.90
February-2014,829.00,829.40,794.00,799.25,4097363,174092,3333327527.00,1565862,38.22,35.40,-29.75
March-2014,800.00,939.30,798.00,929.50,8633859,316013,7620988362.00,3890162,45.06,141.30,129.50
April-2014,935.05,988.90,930.00,935.30,6560890,285842,6262436777.00,3264615,49.76,58.90,0.25
May-2014,941.00,1142.50,925.00,1065.15,11434861,640775,12038184515.00,4637522,40.56,217.50,124.15
June-2014,1073.15,1132.80,1000.10,1014.70,8233114,513530,8806148304.00,2509083,30.48,132.70,-58.45
July-2014,1016.00,1042.50,959.00,1006.00,7772886,462363,7810357590.00,2794058,35.95,83.50,-10.00
August-2014,998.40,1023.25,971.60,999.25,5273893,266054,5230480472.00,2356991,44.69,51.65,0.85
September-2014,1003.15,1049.90,918.10,945.35,6409846,347651,6315069107.00,2214602,34.55,131.80,-57.80
October-2014,944.80,1002.70,912.75,999.20,7273760,321867,6890410348.00,3149294,43.30,89.95,54.40
November-2014,1002.00,1016.20,964.15,990.85,4731270,235734,4670816641.00,1644036,34.75,52.05,-11.15
December-2014,989.40,991.70,859.95,891.15,9155808,356776,8271501310.00,4182229,45.68,131.75,-98.25
January-2015,885.50,934.25,831.10,915.35,9869437,409592,8582062360.00,4309509,43.67,103.15,29.85
February-2015,915.15,943.10,837.10,866.25,8812618,363745,7806661976.00,3189721,36.19,106.00,-48.90
March-2015,869.85,909.00,796.75,824.70,8133925,372882,6950477669.00,3047927,37.47,112.25,-45.15
April-2015,824.95,943.80,814.00,862.85,8462614,425041,7483856558.00,2897012,34.23,129.80,37.90
May-2015,867.00,915.50,857.90,877.15,6902299,225621,6108691325.00,2091885,30.31,57.60,10.15
June-2015,877.00,1013.80,874.00,1000.45,11641485,313485,11083293241.00,3611181,31.02,139.80,123.45
July-2015,1002.40,1067.00,984.30,1001.65,9600630,236189,9747913543.00,3677019,38.30,82.70,-0.75
August-2015,1001.15,1013.20,819.00,856.80,7651509,221326,7038600808.00,2110609,27.58,194.20,-144.35
September-2015,852.55,899.00,825.25,860.50,8519428,176227,7261931824.00,4071860,47.79,73.75,7.95
October-2015,872.00,974.00,858.80,947.85,4773882,146696,4403414663.00,1243661,26.05,115.20,75.85
November-2015,946.10,992.00,910.00,968.00,4201879,136008,3982325107.00,1079107,25.68,82.00,21.90
December-2015,966.40,1018.50,913.00,1012.60,5667572,167036,5538909581.00,1685575,29.74,105.50,46.20
January-2016,1010.00,1089.50,978.15,1035.05,17971880,345349,18362994780.00,9160077,50.97,111.35,25.05
February-2016,1040.00,1041.00,888.50,966.55,10394659,239594,9947374343.00,4705903,45.27,152.50,-73.45
March-2016,967.50,1055.95,965.00,1045.25,9004567,195169,9164079331.00,5146393,57.15,90.95,77.75
April-2016,1039.00,1070.00,977.85,982.55,5353032,193548,5504295659.00,1657939,30.97,92.15,-56.45
May-2016,981.40,994.70,925.70,958.95,4933727,168235,4762538587.00,1631320,33.06,69.00,-22.45
June-2016,958.80,995.00,934.40,969.45,5266522,160674,5094279392.00,2001831,38.01,60.60,10.65
July-2016,973.50,1039.00,970.20,1015.50,6212010,164242,6271341346.00,2878978,46.35,68.80,42.00
August-2016,1016.55,1073.55,984.50,1058.00,6258908,149102,6442853062.00,3276841,52.35,89.05,41.45
September-2016,1053.90,1128.90,1003.10,1082.10,11316252,230974,12155490150.00,5826302,51.49,125.80,28.20
October-2016,1084.50,1124.80,1043.20,1051.20,7330283,143385,7986599443.00,3867978,52.77,81.60,-33.30
November-2016,1051.00,1055.00,932.00,992.75,5170909,128514,5152101823.00,2438007,47.15,123.00,-58.25
December-2016,996.15,1084.70,987.55,1080.10,7108342,115479,7486965860.00,4551100,64.02,97.15,83.95
January-2017,1081.35,1097.00,1014.05,1043.40,5611677,138571,5899504494.00,2656747,47.34,82.95,-37.95
February-2017,1045.20,1256.50,1022.00,1238.25,11471980,252818,13213488016.00,4800325,41.84,234.50,193.05
March-2017,1242.00,1336.00,1225.65,1319.20,1191293571,288029,1533760219567.00,1183192362,99.32,110.35,77.20
April-2017,1332.00,1465.00,1332.00,1394.80,9303621,220398,13023630345.00,2964818,31.87,133.00,62.80
May-2017,1400.10,1402.00,1295.00,1340.60,6036076,120314,8119230686.00,2720128,45.06,107.00,-59.50
June-2017,1338.00,1444.00,1308.60,1380.25,10755312,125698,14816079999.00,7732914,71.90,135.40,42.25
July-2017,1388.00,1631.10,1372.10,1613.85,9690182,242574,14870105907.00,3141792,32.42,259.00,225.85
August-2017,1623.85,1665.00,1530.00,1593.50,5120100,167192,8136975934.00,1848351,36.10,135.00,-30.35
September-2017,1601.80,1652.40,780.00,782.15,12317360,179213,12746017780.00,5878188,47.72,872.40,-819.65
October-2017,792.35,958.20,786.25,940.80,13174254,173811,11902867456.00,7357071,55.84,171.95,148.45
November-2017,946.00,959.00,873.00,922.60,10042930,155506,9252148176.00,4905428,48.84,86.00,-23.40
December-2017,925.00,937.00,861.70,921.05,10670844,110663,9816835059.00,5674832,53.18,75.30,-3.95
January-2018,922.00,990.00,907.25,961.15,12352218,165150,11629803520.00,4857066,39.32,82.75,39.15
February-2018,964.40,971.25,872.10,952.45,7180248,128087,6596278145.00,2287327,31.86,99.15,-11.95
March-2018,950.85,958.80,881.00,882.80,6793282,111491,6175326086.00,2779035,40.91,77.80,-68.05
April-2018,890.50,1010.70,886.10,963.10,8639469,148380,8144982960.00,3961231,45.85,124.60,72.60
May-2018,968.80,999.30,907.10,921.30,11378419,146316,10742391820.00,4029664,35.41,92.20,-47.50
June-2018,921.30,1035.80,919.10,972.95,16612272,152253,16378477505.00,10765676,64.81,116.70,51.65
July-2018,973.00,1190.00,957.55,1185.85,11441431,239553,12300031679.00,3714714,32.47,232.45,212.85
August-2018,1195.00,1328.75,1166.00,1240.95,9939864,187638,12353122903.00,4438461,44.65,162.75,45.95
September-2018,1249.00,1279.90,1183.20,1258.20,9648792,206959,11955679127.00,3652504,37.85,96.70,9.20
October-2018,1258.20,1260.00,1017.00,1061.40,18145610,373701,19890699532.00,7150498,39.41,243.00,-196.80
November-2018,1066.40,1186.00,1050.30,1168.20,17283993,204258,18905436839.00,9980122,57.74,135.70,101.80
December-2018,1172.05,1174.00,1055.35,1121.05,10128281,188769,11271007072.00,4294683,42.40,118.65,-51.00
January-2019,1126.00,1263.00,1081.25,1227.10,14170613,269939,16688466512.00,4646258,32.79,181.75,101.10
February-2019,1234.00,1320.85,1206.15,1231.55,14001202,232816,17566379638.00,6685636,47.75,114.70,-2.45
March-2019,1235.00,1386.60,1218.20,1363.05,14748550,229129,19539031327.00,6239709,42.31,168.40,128.05
April-2019,1368.55,1410.90,1321.60,1391.80,11501774,230497,15705013186.00,3894985,33.86,89.30,23.25
May-2019,1394.00,1417.00,1227.00,1329.75,19731034,376916,26052809023.00,7255075,36.77,190.00,-64.25
June-2019,1335.00,1373.00,1248.05,1252.00,7048484,179840,9187871184.00,2493944,35.38,124.95,-83.00
July-2019,1257.00,1299.80,1163.00,1166.00,8547940,264546,10750791986.00,3413910,39.94,136.80,-91.00
August-2019,1169.80,1304.00,1095.65,1248.35,11067323,323092,13572125832.00,3098619,28.00,208.35,78.55
September-2019,1240.00,1336.00,1173.25,1332.60,8995149,272250,11177867872.00,2580058,28.68,162.75,92.60
October-2019,1335.00,1489.50,1281.20,1464.20,7503066,217864,10516559891.00,2996216,39.93,208.30,129.20
November-2019,1459.90,1584.00,1423.35,1550.90,8062936,252980,12122139708.00,3546112,43.98,160.65,91.00
December-2019,1595.00,1617.80,1509.10,1514.10,10131329,262113,15867717911.00,3938468,38.87,108.70,-80.90
January-2020,1516.10,1609.50,1407.45,1411.70,8379170,307447,12741534967.00,3330545,39.75,202.05,-104.40
February-2020,1406.95,1507.95,1325.00,1328.65,9891342,303563,14323341451.00,5534489,55.95,182.95,-78.30
March-2020,1358.40,1368.75,875.70,1112.45,234549195,843846,236837435571.00,219569754,93.61,493.05,-245.95
April-2020,1116.20,1495.00,1044.75,1467.05,20539292,723011,26563302536.00,4259999,20.74,450.25,350.85
May-2020,1442.00,1614.85,1393.65,1465.20,18317840,644406,27176318850.00,4537710,24.77,221.20,23.20
June-2020,1480.00,1804.10,1475.65,1703.35,22069670,765985,36639943438.00,5376770,24.36,328.45,223.35
July-2020,1718.00,2198.70,1708.75,2066.95,29362534,1157827,58042135920.00,6611024,22.52,489.95,348.95
August-2020,2059.00,2195.00,2001.25,2078.55,17255541,748805,36555685958.00,4193689,24.30,193.75,19.55
September-2020,2095.00,2368.80,2045.35,2233.75,16941796,671955,37619964805.00,6798741,40.13,323.45,138.75
October-2020,2264.00,2309.40,1990.75,2054.35,10937428,465751,23679016789.00,5191169,47.46,318.65,-209.65
November-2020,2033.50,2095.35,1835.00,1929.85,17850068,967752,35190953252.00,6458050,36.18,260.35,-103.65
December-2020,1935.25,2037.80,1856.05,1984.65,10917366,596123,21587130494.00,4404854,40.35,181.75,49.40
January-2021,1986.15,2119.80,1830.00,1843.15,17634405,809550,34503237338.00,8310007,47.12,289.80,-143.00
February-2021,1845.20,2152.25,1845.20,2083.85,17160448,810887,34497529083.00,7665593,44.67,307.05,238.65
March-2021,2114.45,2231.00,1973.05,2003.20,10190776,445423,21446296938.00,3382380,33.19,257.95,-111.25
April-2021,2019.70,2046.10,1877.60,1994.45,10796371,400123,21078146871.00,6542011,60.59,168.50,-25.25
May-2021,1963.70,2191.50,1906.50,2160.45,11393388,562197,22939897366.00,5233085,45.93,285.00,196.75
June-2021,2164.10,2274.50,2081.10,2110.90,10707303,587767,23401939763.00,4122366,38.50,193.40,-53.20
July-2021,2114.10,2153.00,2016.60,2035.40,8584891,383844,17996770685.00,5754700,67.03,136.40,-78.70
August-2021,2047.20,2283.00,2041.00,2259.30,5647303,278079,12105643576.00,2854233,50.54,242.00,212.10
September-2021,2275.00,2565.00,2130.00,2517.00,12091987,367685,29660884968.00,8911663,73.70,435.00,242.00
October-2021,2506.00,2750.00,2495.85,2632.65,13222407,252537,34743940280.00,11203258,84.73,254.15,126.65
